"","Player","Position","Injury","Game Status","Team","Week"
"2401","C.J. Uzomah","TE","Clavicle","Not Listed","Cincinnati Bengals",10
"2402","Nick Vigil","LB","Knee","Out","Cincinnati Bengals",10
"2403","Joey Bosa","DE","Foot","Out","Los Angeles Chargers",10
"2404","Kyle Emanuel","OLB","Hip","Questionable","Los Angeles Chargers",10
"2405","Chris Landrum","DE","Hip","Questionable","Los Angeles Chargers",10
"2406","Darius Philon","DE","Ankle","Questionable","Los Angeles Chargers",10
"2407","Trevor Williams","CB","Knee","Out","Los Angeles Chargers",10
"2408","Jon Feliciano","G/C","Ribs","Not Listed","Oakland Raiders",10
"2409","Rodney Hudson","C","Ankle","Not Listed","Oakland Raiders",10
"2410","Gabe Jackson","G","Pectoral","Not Listed","Oakland Raiders",10
"2411","Karl Joseph","S","Groin","Not Listed","Oakland Raiders",10
"2412","Doug Martin","RB","Hip","Not Listed","Oakland Raiders",10
"2413","Kolton Miller","T","Knee/Elbow","Not Listed","Oakland Raiders",10
"2414","Kelechi Osemele","G/T","Knee","Not Listed","Oakland Raiders",10
"2415","Daryl Worley","CB","Shoulder","Not Listed","Oakland Raiders",10
"2416","Tavon Austin","WR","Groin","Out","Dallas Cowboys",10
"2417","Chidobe Awuzie","CB","Ankle","Not Listed","Dallas Cowboys",10
"2418","Taco Charlton","DE","Shoulder","Out","Dallas Cowboys",10
"2419","Randy Gregory","DE","Knee","Questionable","Dallas Cowboys",10
"2420","David Irving","DL","Ankle","Out","Dallas Cowboys",10
"2421","Sean Lee","LB","Hamstring","Out","Dallas Cowboys",10
"2422","Zack Martin","G","Knee","Not Listed","Dallas Cowboys",10
"2423","Geoff Swaim","TE","Knee","Questionable","Dallas Cowboys",10
"2424","Joe Thomas","LB","Foot","Out","Dallas Cowboys",10
"2425","Connor Williams","G","Knee","Out","Dallas Cowboys",10
"2426","Corey Clement","RB","Illness","Not Listed","Philadelphia Eagles",10
"2427","Nathan Gerry","LB","Ankle, Knee","Not Listed","Philadelphia Eagles",10
"2428","Corey Graham","S","Hamstring","Not Listed","Philadelphia Eagles",10
"2429","Kamu Grugier-Hill","LB","Thumb","Not Listed","Philadelphia Eagles",10
"2430","Lane Johnson","T","Knee","Questionable","Philadelphia Eagles",10
"2431","Sidney Jones","CB","Hamstring","Out","Philadelphia Eagles",10
"2432","Jason Kelce","C","Not Injury Related","Not Listed","Philadelphia Eagles",10
"2433","Jalen Mills","CB","Foot","Out","Philadelphia Eagles",10
"2434","Joshua Perkins","TE","Illness","Not Listed","Philadelphia Eagles",10
"2435","Jason Peters","T","Biceps","Not Listed","Philadelphia Eagles",10
"2436","Darren Sproles","RB","Hamstring","Out","Philadelphia Eagles",10
"2437","Chandon Sullivan","CB","Illness","Not Listed","Philadelphia Eagles",10
"2438","Josh Sweat","DE","Hip","Questionable","Philadelphia Eagles",10
"2439","Ryan Anderson","LB","Knee","Not Listed","Washington Redskins",10
"2440","Kapri Bibbs","RB","Shoulder","Not Listed","Washington Redskins",10
"2441","Jamison Crowder","WR","Ankle","Questionable","Washington Redskins",10
"2442","Quinton Dunbar","CB","Shin","Questionable","Washington Redskins",10
"2443","Danny Johnson","CB","Forearm","Not Listed","Washington Redskins",10
"2444","Colt McCoy","QB","Right Thumb","Not Listed","Washington Redskins",10
"2445","Morgan Moses","T","Knee","Questionable","Washington Redskins",10
"2446","Montae Nicholson","S","Hip","Not Listed","Washington Redskins",10
"2447","Adrian Peterson","RB","Shoulder","Not Listed","Washington Redskins",10
"2448","Jordan Reed","TE","Back","Not Listed","Washington Redskins",10
"2449","Greg Stroman","CB","Hip","Not Listed","Washington Redskins",10
"2450","Chris Thompson","RB","Rib","Out","Washington Redskins",10
"2451","Trent Williams","T","Thumb","Out","Washington Redskins",10
"2452","Jawill Davis","WR","Concussion","(-)","New York Giants",10
"2453","Alec Ogletree","LB","Hamstring","(-)","New York Giants",10
"2454","Chad Wheeler","T","Ankle","(-)","New York Giants",10
"2455","Terron Armstead","T","Knee","Not Listed","New Oleans Saints",10
"2456","Dez Bryant","WR","Ankle","Questionable","New Oleans Saints",10
"2457","Marcus Davenport","DE","Toe","Out","New Oleans Saints",10
"2458","Andrus Peat","T","Hip","Not Listed","New Oleans Saints",10
"2459","Ryan Ramczyk","T","Knee","Not Listed","New Oleans Saints",10
"2460","Max Unger","C","Knee","Not Listed","New Oleans Saints",10
"2461","Larry Warford","G","NIR","Not Listed","New Oleans Saints",10
"2462","P.J. Williams","CB","Hamstring","Not Listed","New Oleans Saints",10
"2463","Mario Addison","DE","Shoulder","Questionable","Carolina Panthers",10
"2464","Marquis Haynes","DE","Illness","Out","Carolina Panthers",10
"2465","Ryan Kalil","C","Ankle","Questionable","Carolina Panthers",10
"2466","David Mayo","LB","Groin","Questionable","Carolina Panthers",10
"2467","Captain Munnerlyn","CB","Chest","Not Listed","Carolina Panthers",10
"2468","Cam Newton","QB","Right Shoulder","Not Listed","Carolina Panthers",10
"2469","Greg Olsen","TE","Foot","Not Listed","Carolina Panthers",10
"2470","Eric Reid","S","Shoulder","Questionable","Carolina Panthers",10
"2471","Torrey Smith","WR","Knee","Out","Carolina Panthers",10
"2472","Peyton Barber","RB","Ankle","Not Listed","Tampa Bay Buccaneers",10
"2473","Vinny Curry","DE","Ankle","Out","Tampa Bay Buccaneers",10
"2474","Evan Smith","OL","Hip/Wrist","Out","Tampa Bay Buccaneers",10
"2475","Demar Dotson","T","Knee/Shoulder","Not Listed","Tampa Bay Buccaneers",10
"2476","Mike Evans","WR","Knee","Not Listed","Tampa Bay Buccaneers",10
"2477","Ronald Jones","RB","Hamstring","Out","Tampa Bay Buccaneers",10
"2478","Jason Pierre-Paul","DE","Shoulder/Foot","Not Listed","Tampa Bay Buccaneers",10
"2479","M.J. Stewart","CB","Foot","Out","Tampa Bay Buccaneers",10
"2480","Ben Braunecker","TE","Concussion","Not Listed","Chicago Bears",10
"2481","Taylor Gabriel","WR","Knee","Not Listed","Chicago Bears",10
"2482","DeAndre Houston-Carson","FS","non-injury","Not Listed","Chicago Bears",10
"2483","Eric Kush","OG","Neck","Not Listed","Chicago Bears",10
"2484","Khalil Mack","LB","Ankle","Not Listed","Chicago Bears",10
"2485","Bilal Nichols","DT","Knee","Questionable","Chicago Bears",10
"2486","Allen Robinson II","WR","Groin","Not Listed","Chicago Bears",10
"2487","Dion Sims","TE","Concussion","Out","Chicago Bears",10
"2488","Kentrell Brice","S","Knee","Not Listed","Green Bay Packers",10
"2489","Bryan Bulaga","T","Knee","Questionable","Green Bay Packers",10
"2490","Randall Cobb","WR","Hamstring","Questionable","Green Bay Packers",10
"2491","Mike Daniels","DL","Shoulder","Not Listed","Green Bay Packers",10
"2492","Jimmy Graham","TE","Knee","Not Listed","Green Bay Packers",10
"2493","Kevin King","CB","Hamstring","Out","Green Bay Packers",10
"2494","Blake Martinez","LB","Ankle","Questionable","Green Bay Packers",10
"2495","Nick Perry","LB","Ankle","Not Listed","Green Bay Packers",10
"2496","Aaron Rodgers","QB","Knee","Not Listed","Green Bay Packers",10
"2497","Ezekiel Ansah","DE","shoulder","Questionable","Detroit Lions",10
"2498","LeGarrette Blount","RB","knee","Not Listed","Detroit Lions",10
"2499","Eli Harold","LB","shoulder","Doubtful","Detroit Lions",10
"2500","Kerryon Johnson","RB","ankle","Questionable","Detroit Lions",10
"2501","T.J. Lang","G","neck","Out","Detroit Lions",10
"2502","Jalen Reeves-Maybin","LB","neck","Questionable","Detroit Lions",10
"2503","Darius Slay","CB","knee","Out","Detroit Lions",10
"2504","Luke Willson","TE","shoulder","Questionable","Detroit Lions",10
"2505","Doug Baldwin","WR","Groin","Not Listed","Seattle Seahawks",10
"2506","Chris Carson","RB","Hip","Questionable","Seattle Seahawks",10
"2507","D.J. Fluker","G/T","Calf","Questionable","Seattle Seahawks",10
"2508","Shaquem Griffin","LB","Shoulder","Not Listed","Seattle Seahawks",10
"2509","Nazair Jones","DT","NIR","Questionable","Seattle Seahawks",10
"2510","Dion Jordan","DE","Knee","Not Listed","Seattle Seahawks",10
"2511","Akeem King","CB","Hip","Not Listed","Seattle Seahawks",10
"2512","Bradley McDougald","FS","Knee","Questionable","Seattle Seahawks",10
"2513","Jordan Simmons","G","Calf","Questionable","Seattle Seahawks",10
"2514","Shamar Stephen","DT","Foot","Questionable","Seattle Seahawks",10
"2515","Tedric Thompson","FS","Quadriceps","Not Listed","Seattle Seahawks",10
"2516","Neiko Thorpe","CB","Groin","Doubtful","Seattle Seahawks",10
"2517","K.J. Wright","LB","Knee","Questionable","Seattle Seahawks",10
"2518","Garrett Celek","TE","Not Injury Related","Not Listed","San Francisco 49ers",10
"2519","Pierre Garçon","WR","Knee","Out","San Francisco 49ers",10
"2520","Joshua Garnett","G","Thumb","Not Listed","San Francisco 49ers",10
"2521","George Kittle","TE","Chest","Not Listed","San Francisco 49ers",10
"2522","Weston Richburg","C","Knee","Not Listed","San Francisco 49ers",10
"2523","Joe Staley","T","Not Injury Related","Not Listed","San Francisco 49ers",10
"2524","Jaquiski Tartt","S","Shoulder","Out","San Francisco 49ers",10
"2525","Aaron Colvin","CB","Ankle","Questionable","Houston Texans",11
"2526","Keke Coutee","WR","Hamstring","Questionable","Houston Texans",11
"2527","Zach Cunningham","ILB","Knee","Questionable","Houston Texans",11
"2528","Duke Ejiofor","OLB","Shoulder","Questionable","Houston Texans",11
"2529","Andre Hal","S","Shoulder","Not Listed","Houston Texans",11
"2530","DeAndre Hopkins","WR","Foot","Not Listed","Houston Texans",11
"2531","Johnathan Joseph","CB","Ankle/Knee","Questionable","Houston Texans",11
"2532","Whitney Mercilus","OLB","Ankle","Not Listed","Houston Texans",11
"2533","Brian Peters","ILB","Ankle","Not Listed","Houston Texans",11
"2534","Le'Raven Clark","G/T","Not Injury Related","Not Listed","Indianapolis Colts",11
"2535","Clayton Geathers","S","Knee","Not Listed","Indianapolis Colts",11
"2536","Nate Hairston","CB","Ankle","Questionable","Indianapolis Colts",11
"2537","Ryan Hewitt","TE","Ankle","Out","Indianapolis Colts",11
"2538","Malik Hooker","S","Hip/Illness","Out","Indianapolis Colts",11
"2539","Ryan Kelly","C","Knee","Not Listed","Indianapolis Colts",11
"2540","D.J. Killings","CB","Ankle","Out","Indianapolis Colts",11
"2541","Darius Leonard","LB","Hamstring","Not Listed","Indianapolis Colts",11
"2542","Marlon Mack","RB","Not Injury Related","Not Listed","Indianapolis Colts",11
"2543","Chris Milton","CB","Not Injury Related","Not Listed","Indianapolis Colts",11
"2544","Mike Mitchell","S","Calf","Not Listed","Indianapolis Colts",11
"2545","Quenton Nelson","C/G","Back","Not Listed","Indianapolis Colts",11
"2546","Erik Swoope","TE","Knee","Out","Indianapolis Colts",11
"2547","Kemoko Turay","DE","Neck","Not Listed","Indianapolis Colts",11
"2548","Anthony Walker","LB","Neck","Not Listed","Indianapolis Colts",11
"2549","Jack Conklin","OT","Concussion","Not Listed","Tennessee Titans",11
"2550","Dane Cruikshank","DB","Knee","Not Listed","Tennessee Titans",11
"2551","David Fluellen","RB","Knee","Out","Tennessee Titans",11
"2552","Corey Levin","G","Illness","Not Listed","Tennessee Titans",11
"2553","Derrick Morgan","LB","Shoulder","Not Listed","Tennessee Titans",11
"2554","Tajae Sharpe","WR","Ankle","Questionable","Tennessee Titans",11
"2555","Quinton Spain","G","Ankle","Questionable","Tennessee Titans",11
"2556","Taywan Taylor","WR","Foot","Out","Tennessee Titans",11
"2557","Eli Ankou","DT","Calf","Doubtful","Jacksonville Jaguars",11
"2558","A.J. Bouye","CB","Calf","Not Listed","Jacksonville Jaguars",11
"2559","A.J. Cann","OL","Hamstring","Questionable","Jacksonville Jaguars",11
"2560","Marcell Dareus","DT","Triceps / Back","Questionable","Jacksonville Jaguars",11
"2561","Ereck Flowers","OT","Knee","Not Listed","Jacksonville Jaguars",11
"2562","Tashaun Gipson Sr.","S","Wrist","Not Listed","Jacksonville Jaguars",11
"2563","Lerentee McCray","DE","Hamstring","Not Listed","Jacksonville Jaguars",11
"2564","Quenton Meeks","CB","Knee","Out","Jacksonville Jaguars",11
"2565","Telvin Smith Sr.","LB","Shoulder","Not Listed","Jacksonville Jaguars",11
"2566","Josh Walker","OL","Foot / Ankle","Doubtful","Jacksonville Jaguars",11
"2567","James Conner","RB","Concussion","Not Listed","Pittsburgh Steelers",11
"2568","Ramon Foster","G","Coaches Decision","Not Listed","Pittsburgh Steelers",11
"2569","Marcus Gilbert","OT","Knee","Out","Pittsburgh Steelers",11
"2570","Ben Roethlisberger","QB","Coaches Decision","Not Listed","Pittsburgh Steelers",11
"2571","Stephon Tuitt","DE","Elbow","Out","Pittsburgh Steelers",11
"2572","Joe Flacco","QB","Right Hip","Doubtful","Baltimore Ravens",11
"2573","James Hurst","G/T","Back","Out","Baltimore Ravens",11
"2574","Lamar Jackson","QB","Illness","Not Listed","Baltimore Ravens",11
"2575","Tony Jefferson","S","Thigh","Questionable","Baltimore Ravens",11
"2576","Anthony Levine Sr.","DB/LB","Ankle","Not Listed","Baltimore Ravens",11
"2577","Jimmy Smith","CB","NIR","Not Listed","Baltimore Ravens",11
"2578","Ronnie Stanley","T","Ankle","Questionable","Baltimore Ravens",11
"2579","Terrell Suggs","OLB","NIR","Not Listed","Baltimore Ravens",11
"2580","Tavon Young","CB","Ankle","Questionable","Baltimore Ravens",11
"2581","Tim Williams","OLB","Ankle","Out","Baltimore Ravens",11
"2582","Preston Brown","LB","Knee","Out","Cincinnati Bengals",11
"2583","Vontaze Burfict","LB","Hip","Questionable","Cincinnati Bengals",11
"2584","Darqueze Dennard","CB","Sternoclavicular","Not Listed","Cincinnati Bengals",11
"2585","Jake Fisher","OT","NI","Not Listed","Cincinnati Bengals",11
"2586","A.J. Green","WR","Toe","Doubtful","Cincinnati Bengals",11
"2587","Dre Kirkpatrick","CB","Concussion","Not Listed","Cincinnati Bengals",11
"2588","Tyler Kroft","TE","Foot","Out","Cincinnati Bengals",11
"2589","Josh Malone","WR","Hamstring","Out","Cincinnati Bengals",11
"2590","Joe Mixon","HB","Knee","Not Listed","Cincinnati Bengals",11
"2591","Alex Redmond","G","Hamstring","Not Listed","Cincinnati Bengals",11
"2592","Vincent Rey","LB","Groin","Not Listed","Cincinnati Bengals",11
"2593","John Ross","WR","Groin","Questionable","Cincinnati Bengals",11
"2594","Nick Vigil","LB","Knee","Out","Cincinnati Bengals",11
"2595","Adolphus Washington","DT","Knee","Out","Cincinnati Bengals",11
"2596","Keenan Allen","WR","Hip/Finger","Not Listed","Los Angeles Chargers",11
"2597","Joey Bosa","DE","Foot","Questionable","Los Angeles Chargers",11
"2598","Geremy Davis","WR","Hamstring","Not Listed","Los Angeles Chargers",11
"2599","Kyle Emanuel","OLB","Hip","Not Listed","Los Angeles Chargers",11
"2600","Antonio Gates","TE","Knee","Questionable","Los Angeles Chargers",11
"2601","Chris Landrum","DE","Hip","Not Listed","Los Angeles Chargers",11
"2602","Darius Philon","DE","Ankle","Not Listed","Los Angeles Chargers",11
"2603","Mike Williams","WR","Groin","Not Listed","Los Angeles Chargers",11
"2604","Trevor Williams","CB","Knee","Out","Los Angeles Chargers",11
"2605","Royce Freeman","RB","Ankle","Not Listed","Denver Broncos",11
"2606","Max Garcia","G","Knee","Out","Denver Broncos",11
"2607","DaeSean Hamilton","WR","Knee","Not Listed","Denver Broncos",11
"2608","Joe Jones","ILB","Foot","Not Listed","Denver Broncos",11
"2609","Brandon Marshall","ILB","Knee","Out","Denver Broncos",11
"2610","Domata Peko Sr.","NT","Not injury related","Not Listed","Denver Broncos",11
"2611","Bradley Roby","CB","Ankle","Not Listed","Denver Broncos",11
"2612","Darian Stewart","S","Neck","Not Listed","Denver Broncos",11
"2613","Dymonte Thomas","S","Ankle","Out","Denver Broncos",11
"2614","Martavis Bryant","WR","Knee","Out","Oakland Raiders",11
"2615","Gareon Conley","CB","Groin","Questionable","Oakland Raiders",11
"2616","Jon Feliciano","G/C","Ribs","Not Listed","Oakland Raiders",11
"2617","Dwayne Harris","WR/RS","Foot","Not Listed","Oakland Raiders",11
"2618","Rodney Hudson","C","Ankle","Not Listed","Oakland Raiders",11
"2619","Gabe Jackson","G","Pectoral","Not Listed","Oakland Raiders",11
"2620","Doug Martin","RB","Hip","Not Listed","Oakland Raiders",11
"2621","Kolton Miller","T","Knee/Elbow","Not Listed","Oakland Raiders",11
"2622","Jordy Nelson","WR","Knee","Out","Oakland Raiders",11
"2623","Nick Nelson","CB","Illness","Questionable","Oakland Raiders",11
"2624","Kelechi Osemele","G/T","Knee","Not Listed","Oakland Raiders",11
"2625","Kyle Wilber","LB","Knee","Questionable","Oakland Raiders",11
"2626","Daryl Worley","CB","Shoulder","Not Listed","Oakland Raiders",11
"2627","Tavon Austin","WR","Groin","Out","Dallas Cowboys",11
"2628","Taco Charlton","DE","Shoulder","Out","Dallas Cowboys",11
"2629","Maliek Collins","DT","Knee","Questionable","Dallas Cowboys",11
"2630","Randy Gregory","DE","Knee","Not Listed","Dallas Cowboys",11
"2631","David Irving","DL","Ankle","Out","Dallas Cowboys",11
"2632","Sean Lee","LB","Hamstring","Out","Dallas Cowboys",11
"2633","Zack Martin","G","Knee","Questionable","Dallas Cowboys",11
"2634","Daniel Ross","DT","Calf","Out","Dallas Cowboys",11
"2635","Tyron Smith","T","Back","Not Listed","Dallas Cowboys",11
"2636","Geoff Swaim","TE","Knee","Not Listed","Dallas Cowboys",11
"2637","Joe Thomas","LB","Foot","Questionable","Dallas Cowboys",11
"2638","Connor Williams","G","Knee","Questionable","Dallas Cowboys",11
"2639","Antwaun Woods","DT","Concussion","Doubtful","Dallas Cowboys",11
"2640","Michael Bennett","DE","Not Injury Related -- Rest","Not Listed","Philadelphia Eagles",11
"2641","Ronald Darby","CB","Knee","Out","Philadelphia Eagles",11
"2642","Malcolm Jenkins","S","Wrist","Not Listed","Philadelphia Eagles",11
"2643","Lane Johnson","T","Knee","Not Listed","Philadelphia Eagles",11
"2644","Sidney Jones","CB","Hamstring","Not Listed","Philadelphia Eagles",11
"2645","Jalen Mills","CB","Foot","Out","Philadelphia Eagles",11
"2646","Haloti Ngata","DT","Knee","Not Listed","Philadelphia Eagles",11
"2647","Joshua Perkins","TE","Knee","Out","Philadelphia Eagles",11
"2648","Darren Sproles","RB","Hamstring","Out","Philadelphia Eagles",11
"2649","Ryan Anderson","LB","Shoulder","Not Listed","Washington Redskins",11
"2650","Kapri Bibbs","RB","Shoulder","Not Listed","Washington Redskins",11
"2651","Jamison Crowder","WR","Ankle","Out","Washington Redskins",11
"2652","Vernon Davis","TE","Ribs","Not Listed","Washington Redskins",11
"2653","Quinton Dunbar","CB","Shin","Questionable","Washington Redskins",11
